"LOCALITY.ID","LATITUDE","LONGITUDE"
"L9422180",30.4560997,77.5560223
"L9422185",30.4561166,77.5560459
"L9422193",30.4561388,77.5560715
"L9422211",30.5402529,78.1762582
"L9422213",30.4561452,77.556073
"L9422218",30.5415079,78.1759309
"L9422220",30.4561389,77.5560671
"L9422223",30.4561382,77.5560593
"L9422235",30.45613,77.5560529
"L9422251",30.4561228,77.5560543
"L9422245",29.6380544,79.8504138
"L9422271",30.4560216,77.5560971
"L9422275",30.456063,77.5560214
"L9422278",30.4561261,77.5561632
"L9422281",30.4561204,77.5561562
"L9422290",30.4561448,77.5562061
"L9422601",31.397594,77.564605
"L9423282",30.3603844,78.0937635
"L9424332",30.447694,77.5134355
"L9424006",27.0284,88.309
"L9288431",30.29138,77.96459
"L9392545",30.4276246,77.4865097
"L9428298",29.9551444,78.1708459
"L9428323",29.9758937,78.1818284
"L9428326",30.4879011,79.1766754
"L9428376",30.4043902,78.0900186
"L9428989",30.0673774,80.2395308
"L9429066",30.2801673,77.9731223
"L10108240",27.0379918,88.2656676
"L9434331",30.2826181,77.9736889
"L9434816",27.0448601,88.2677168
"L9435020",30.073751,80.2458633
"L9435253",30.0495213,80.3029474
"L9436346",30.365525,78.09676
"L9438386",30.9317571,77.0454284
"L9442499",32.1332234,78.5645949
"L9442508",32.0868269,78.2187409
"L9447764",30.2770374,77.982446
"L9447885",30.0399831,80.160915
"L9447912",31.6415849,77.3867557
"L9447942",30.3316534,79.0789553
"L9447961",30.3316863,79.0790364
"L9448424",31.0993679,77.266587
"L9448440",29.3997243,79.1248318
"L9448645",31.9577738,77.1093306
"L9449901",32.213564,76.3173919
"L9450120",26.7298988,88.4120856
"L9451180",30.9300705,77.0454666
"L9453485",29.977838,78.214506
"L9453596",30.448219,77.6201412
"L9453920",34.1362577,74.8655208
"L9454432",32.6520317,75.6868378
"L9454446",32.5262136,75.6719234
"L9454479",30.7506673,79.4966618
"L9454549",32.18698,77.21005
"L9454641",32.17742,77.24396
"L9454670",32.17455,77.22018
"L9455445",30.3603523,78.0938084
"L9455823",27.2417668,88.4750843
"L9455825",27.3692136,88.222314
"L9459574",31.6417032,77.3860806
"L9460107",31.8835497,77.0949349
"L9485781",31.1148766,77.1391883
"L9460623",32.8600213,76.7950707
"L9460640",32.7243676,76.668924
"L9460671",31.1056406,77.2066786
"L9460704",32.7272431,76.6686301
"L9460854",30.3603992,78.0935205
"L9464334",27.323529,88.6100142
"L9464404",27.3523037,88.6163267
"L9464674",31.1016355,77.1592532
"L9464732",31.7608732,78.5892063
"L9464837",27.1380857,92.4596914
"L9464869",27.1115893,92.4329551
"L9464879",27.0882961,92.4067338
"L9464994",27.1020612,92.4174197
"L9465008",27.291934,92.257681
"L9466139",30.6292907,77.7437692
"L9469600",32.2477845,77.1815507
"L9469819",30.2847058,77.9712518
"L9470560",29.436902,79.649578
"L9470587",27.7201927,91.8229201
"L9470686",27.3622496,92.2418777
"L9470696",27.5060473,92.0998065
"L9470730",32.1051894,76.556395
"L9470768",32.2416445,76.3202834
"L9470824",29.6434564,79.4327979
"L9472190",29.8654242,77.896911
"L9472239",30.3611931,78.093552
"L9477455",34.0948532,77.5996321
"L9479514",29.3996399,79.1248656
"L9479526",29.3998916,79.1252232
"L9479582",29.4013562,79.1286968
"L9481976",32.8126106,74.5869685
"L9483695",31.6594733,77.4511182
"L9483715",31.6581385,77.4535705
"L9483723",31.6550536,77.4541858
"L9483747",31.9970839,77.450464
"L9483765",30.2866903,77.9673311
"L9483773",32.0047094,77.4767782
"L9483806",31.9975416,77.4939591
"L9483815",31.9915534,77.5083344
"L9483828",31.9942188,77.510365
"L9483831",31.9927184,77.4529418
"L9483845",31.9957218,77.4505175
"L9483866",31.592347,77.3508259
"L9483894",31.5363487,77.3722973
"L9484559",31.6376941,77.4288841
"L9484560",31.6444094,77.4406198
"L9484569",31.6493585,77.4481861
"L9484584",31.6492415,77.4481437
"L9484586",31.6550187,77.4542496
"L9484589",31.6438588,77.4400756
"L9485310",33.5819809,74.3615872
"L9485434",27.351699,92.249732
"L9489925",30.9526103,77.1753697
"L9490062",31.0896221,77.1657815
"L9490097",32.8591144,76.7958037
"L9490116",31.1044466,77.2135001
"L9491563",30.3602488,78.0939516
"L9495012",30.9633001,77.2051466
"L9495274",27.3656606,88.6264809
"L9495284",27.3568267,88.6205751
"L9495366",34.2803726,77.2052529
"L9495395",30.2809212,77.9859842
"L9496417",29.5906007,79.8159183
"L9496833",30.3602855,78.0939095
"L9500466",32.2185141,76.3156435
"L9500495",32.2185175,76.3162476
"L9500568",30.2803081,77.9733064
"L9500893",34.2777821,77.2044563
"L9500892",34.113976,77.5479793
"L9500939",31.7431981,77.3967287
"L9501140",31.097541,77.2626397
"L9501483",27.3779392,88.2190782
"L9501473",27.2659264,88.7852544
"L9502226",30.3612485,78.0947254
"L9505941",29.3995938,79.1261565
"L9505944",29.399703,79.1248214
"L9505950",29.3997418,79.1248252
"L9505954",29.3998736,79.125558
"L9506283",31.0783736,77.0518424
"L9506358",34.4453056,77.7036198
"L9506479",27.3770294,88.2286089
"L9506645",34.4974025,77.7122787
"L9511717",30.375207,78.0595957
"L9511818",30.0794033,80.2363948
"L9512055",30.3756729,78.0600977
"L9512266",27.6016464,91.8668669
"L9512278",27.5538135,92.0170137
"L9512325",27.6019942,91.8613812
"L9512362",27.617571,91.9173972
"L9512672",29.5884088,79.8132068
"L9512889",27.598568,91.9222466
"L9512940",27.7210683,91.8920517
"L9513020",27.6745705,91.858964
"L9513170",27.6030671,91.9393698
"L6659408",32.7390528,76.6870593
"L9514091",27.3074898,88.5883173
"L9518334",30.0309976,78.2620115
"L9518418",34.276999,77.2045135
"L9518648",26.8597609,89.3806712
"L9519013",32.7295476,74.9086757
"L9519124",29.578877,80.2125069
"L9519198",30.2879067,77.91248
"L9520652",30.550006,78.2006672
"L9520941",29.3994559,79.1261263
"L9520944",29.3997183,79.1248442
"L9521623",30.3632117,78.1010033
"L9524062",30.2809143,77.9783234
"L9524188",31.9361454,77.1696264
"L9524578",29.8104294,78.5953709
"L9524647",30.0279678,78.2415098
"L9524573",34.5209302,77.6957409
"L9524698",34.5799351,77.5091299
"L9524762",34.6205509,77.6257765
"L9524914",31.1163733,77.3689125
"L9524959",31.0786531,77.051561
"L9525291",26.9171626,88.3583057
"L9529764",32.7203099,74.8710448
"L9530393",30.3494891,77.8872582
"L9530602",34.2777511,77.2044789
"L9530903",31.6544138,77.4602508
"L9531157",31.0895458,77.1692446
"L9531460",31.0783146,77.0518088
"L9531817",31.72,78.54
"L9532177",31.4,78.3
"L9532370",30.6307961,77.6230161
"L9533196",33.0861097,75.3309971
"L9533351",30.9304685,77.0462463
"L9536139",34.2801357,77.2054459
"L9536251",34.6402435,77.6145007
"L9536404",34.7803895,77.5426758
"L9536423",34.4487529,77.731166
"L9536438",34.0352669,78.1710553
"L9536491",34.0236868,78.2817129
"L9536636",31.0783557,77.0521677
"L9537205",30.405298,79.351694
"L9537211",32.3467824,77.9887879
"L9537455",34.0568607,77.6460155
"L9537540",34.5357465,77.5843294
"L9541654",32.5379523,75.9649524
"L9541797",34.2766279,77.2044653
"L9541851",31.507872,77.79502
"L9542113",32.0953581,78.381539
"L9542116",31.9591623,78.0320668
"L9542143",31.0783074,77.0523663
"L5576053",30.1119441,79.9399137
"L9542509",33.6431888,78.7671768
"L9542602",30.622864,79.557196
"L9543234",30.3606057,78.0941203
"L9546091",30.55494,79.555477
"L9546532",30.539076,79.526228
"L9546655",34.2766602,77.2045692
"L9547878",30.3152123,78.0248916
"L9547880",30.4093957,78.0948292
"L9547883",30.2603107,77.9735702
"L9552074",31.962868,77.1150394
"L9553250",30.427986,78.239761
"L9559212",31.2259776,76.7747566
"L9559244",31.5419716,78.0318837
"L9559398",27.2903288,88.5615375
"L9559902",30.1320551,78.385933
"L9558395",29.4473327,79.6466923
"L9562151",30.8107038,77.4190166
"L9565277",34.3295907,77.6450038
"L9565913",27.566857,93.8539344
"L9566481",26.712417,88.7672138
"L9570574",30.9081116,77.0993733
"L9570556",32.7728048,79.0482181
"L9570710",29.3882422,79.463112
"L9570715",29.388565,79.4631122
"L9570718",29.4000863,79.1249337
"L9570728",29.3997208,79.1248483
"L9570733",29.4014812,79.1289497
"L9570737",29.3999512,79.1251661
"L9570740",29.4005458,79.1285535
"L9570750",29.4109206,79.13701
"L9571081",31.072073,77.146414
"L9571123",29.3699894,79.560569
"L9572219",26.7398314,88.4229806
"L9572222",27.3213819,88.6118923
"L9572227",27.3206005,88.6096707
"L9575285",31.1024685,77.1776865
"L9575579",31.640611,77.4041787
"L9575861",34.2766201,77.2051657
"L9576177",31.22993,77.4303893
"L9580382",32.0298375,78.0568385
"L9580386",32.0037837,78.0748807
"L9580888",30.5574725,79.5586853
"L3323327",32.2450235,77.1911906
"L9569735",29.352423,79.5328295
"L9581803",30.8366156,77.4400277
"L9586214",31.24312,77.4324303
"L9586282",31.2561617,77.4598001
"L9586475",33.9760218,77.6995092
"L4015059",27.0398904,88.873558
"L9586968",30.9768989,78.4394905
"L9587243",29.4376412,79.4034634
"L9587244",29.3882147,79.4627922
"L9587362",34.272924,77.205328
"L9587641",30.2911481,77.9643338
"L9590079",31.6654686,77.4681933
"L9590088",31.6636919,77.4709702
"L9590384",31.6709924,77.4801301
"L9590408",31.6797359,77.4952636
"L9590500",31.6820553,77.5042403
"L9590584",31.6846609,77.5107455
"L9590610",31.6891253,77.5152098
"L9591213",31.6971555,77.5230971
"L9591262",31.6972286,77.5229283
"L9585167",32.0099264,77.3137076
"L9594780",30.4361351,77.676355
"L9595566",30.3607695,78.0933703
"L9600363",31.8836994,77.1485953
"L9600565",33.9349005,77.7298669
"L9601977",34.0699992,77.6338114
"L9602016",34.08526,77.6081536
"L9602023",34.1246079,77.5169506
"L9607392",31.5169225,78.2676996
"L9607794",31.5174001,78.2675496
"L9608854",30.148971,78.6709888
"L8726344",30.1489774,78.6709821
"L9611753",34.0696075,77.6347542
"L9612298",26.6389815,89.2856044
"L9612232",27.4804197,88.163572
"L9626585",27.1716586,88.6343694
"L9565654",27.3280447,88.6124947
"L9612490",27.3468565,88.613656
"L9069175",27.06685,92.40475
"L9069177",27.06906,92.41063
"L9069176",27.06726,92.40816
"L9617480",33.9184522,77.7338042
"L9617482",34.0972592,77.6013238
"L9618112",33.9108681,77.7077004
"L9623060",30.4597316,77.58449
"L9624119",29.39972,79.1248476
"L9624302",33.1290405,77.7825851
"L9624358",32.7189936,77.1651582
"L9626236",34.1430883,74.4112717
"L9629545",29.4178197,79.6391422
"L9630689",31.9176058,77.1260801
"L9630733",32.7391082,76.6260579
"L9630890",32.5712753,77.0296393
"L9633360",30.853976,77.0506382
"L9636793",31.7711709,77.4084539
"L9643256",30.6376797,77.7709524
"L9643767",26.7172855,88.7564386
"L9069142",27.96436,95.46059
"L9069143",27.96374,95.46429
"L9069144",27.96161,95.45766
"L9069145",27.9718,95.45516
"L9069158",28.02931,95.43301
"L9645672",28.56332,95.0559
"L9069130",28.57814,95.05901
"L9069132",28.58153,95.04935
"L9069133",28.59239,95.03605
"L9069131",28.57751,95.05154
"L9645673",28.62179,95.05282
"L9069134",28.12408,95.43314
"L9069135",28.10712,95.44956
"L9069136",28.00591,95.46906
"L9069137",28.00665,95.45889
"L9069138",27.99207,95.45693
"L9069139",27.99926,95.45385
"L9069140",28.02497,95.4327
"L9069146",28.02281,95.43335
"L9069141",27.96956,95.4653
"L9069179",27.07903,92.40408
"L9646268",27.02349,92.41314
"L9646269",27.00792,92.42196
"L9646266",27.00586,92.41502
"L9646276",27.0941,92.40872
"L9646280",27.13762,92.46169
"L9069180",27.07249,92.407
"L9646265",27.06112,92.41175
"L9646267",27.02126,92.41409
"L9646270",27.03139,92.41448
"L9646272",27.11716,92.43649
"L9646273",27.12177,92.4446
"L9646274",27.1259,92.45478
"L9646275",27.10504,92.42211
"L9646277",27.15782,92.46024
"L9646278",27.17001,92.45818
"L9646279",27.17891,92.46501
"L9646306",27.15395,92.47166
"L9069170",27.28367,92.25897
"L9069154",27.53737,93.94672
"L9069157",27.53241,93.95007
"L9069162",27.49365,92.10633
"L9069161",27.50534,92.10445
"L9069163",27.51633,92.09651
"L9069164",27.53562,92.04979
"L9069168",27.54618,92.03151
"L9069165",27.56677,91.98452
"L9069166",27.57088,91.99498
"L9069150",27.54172,93.89784
"L9069151",27.54404,93.90344
"L9069147",27.53933,93.88587
"L9069149",27.53403,93.87807
"L9069148",27.52591,93.87164
"L9069152",27.53401,93.95054
"L9069155",27.53934,93.93908
"L9069153",27.53327,93.95092
"L9069156",27.53971,93.93511
"L9069171",27.28529,92.25794
"L9069172",27.29249,92.2571
"L9069173",27.2692,92.24814
"L9069174",27.26412,92.24474
"L9069167",27.26669,92.24902
"L9069181",27.27625,92.42477
"L9069182",27.29305,92.42837
"L9069183",27.31909,92.41039
"L9069184",27.30569,92.39966
"L9069185",27.29936,92.39739
"L9069186",27.3214,92.25487
"L9069187",27.31358,92.25023
"L9069188",27.30774,92.25654
"L9069189",27.29862,92.25954
"L9069190",27.29789,92.25594
"L9069191",27.32195,92.26088
"L9069192",27.33068,92.26145
"L9069193",27.33135,92.26442
"L9069194",27.47137,92.1162
"L9069195",27.21116,92.46907
"L9069197",27.51048,92.08897
"L9069198",27.50891,92.06433
"L9069200",27.5108,92.05544
"L9069199",27.51216,92.06033
"L9646345",28.13995,95.8071
"L9646347",28.14986,95.81541
"L9646348",28.13585,95.84294
"L9646349",28.15859,95.8541
"L9646353",27.91429,96.33098
"L9069196",27.36039,92.24068
"L9069201",27.50727,92.05291
"L9069202",27.48648,92.10962
"L9069203",27.48463,92.10806
"L9069204",27.4801,92.11156
"L9069208",27.45442,92.11355
"L9646346",28.14402,95.80913
"L9646351",27.87696,95.96374
"L9646352",27.8768,95.97647
"L9069205",27.91838,96.32156
"L9646360",27.9084,96.30088
"L9646362",27.90258,96.28748
"L9646368",27.87738,95.96071
"L9069206",27.91472,96.31935
"L9069207",27.91537,96.31538
"L9646358",27.92375,96.31992
"L9646359",27.91571,96.30449
"L9646361",27.91598,96.2556
"L9646363",27.91372,96.21621
"L9646364",27.91125,96.21214
"L9646365",27.91907,96.21849
"L9646366",27.88807,96.02539
"L9646367",27.87389,96.00993
"L9069108",28.22462,95.80786
"L9069114",28.16892,95.83271
"L9069109",28.22013,95.79933
"L9069106",28.22243,95.83157
"L9646369",28.24828,95.91266
"L9646370",28.23808,95.9224
"L9646371",28.22782,95.89904
"L9646374",28.24651,95.88287
"L9646375",28.23949,95.88078
"L9646376",28.24154,95.89266
"L9646377",28.25304,95.88318
"L9646378",28.2195,95.84835
"L9646379",28.22197,95.86305
"L9646380",28.23718,95.86544
"L9646381",28.27833,95.90925
"L9646382",28.25517,95.90887
"L9646383",28.24262,95.92334
"L9069107",28.22311,95.81904
"L9646384",28.28096,95.92027
"L9646385",28.29413,95.91919
"L9646386",28.31475,95.95563
"L9646387",28.31314,95.94665
"L9646388",28.31752,95.93427
"L9646389",28.31823,95.92373
"L9646390",28.30574,95.91819
"L9646391",28.29912,95.92292
"L9646392",28.26338,95.90825
"L9069105",28.21029,95.80425
"L9069116",28.20573,95.76791
"L9069120",28.20485,95.75239
"L9069121",28.20345,95.75057
"L9069122",28.20537,95.76479
"L9646395",28.19161,96.53165
"L9646397",28.15838,96.53114
"L9646398",28.12733,96.54467
"L9069111",28.2027,95.81065
"L9069112",28.18994,95.80394
"L9069113",28.18314,95.81242
"L9069110",28.21528,95.79507
"L9069115",28.20923,95.77866
"L9069117",28.20531,95.76567
"L9069118",28.20565,95.76344
"L9069119",28.2056,95.75347
"L9069123",28.22233,96.53526
"L9069124",28.21169,96.53296
"L9069125",28.19905,96.5297
"L9646396",28.17677,96.52463
"L9646409",27.96228,96.39475
"L9646411",27.95153,96.39214
"L9646420",27.69928,96.33592
"L9646402",28.10516,96.53784
"L9646403",28.15894,96.5275
"L9646404",28.06489,96.49247
"L9646405",28.06181,96.44068
"L9646406",28.04031,96.43932
"L9646407",28.00998,96.43471
"L9646408",27.96461,96.39577
"L9646410",27.96022,96.39163
"L9646412",27.94129,96.38945
"L9646413",27.94202,96.36763
"L9646414",27.9374,96.36474
"L9646415",27.93677,96.35859
"L9646416",27.72259,96.32454
"L9646417",27.71684,96.32629
"L9646418",27.70433,96.32909
"L9646421",27.69212,96.33754
"L9646422",27.72881,96.32581
"L9646427",27.73901,96.39207
"L9646428",27.88168,96.36254
"L9646430",27.89885,96.35783
"L9646424",27.73369,96.32483
"L9646425",27.74365,96.38663
"L9646426",27.74236,96.38979
"L9646429",27.88421,96.37009
"L9646431",27.90779,96.3506
"L9646432",27.90824,96.34139
"L9646433",27.93338,96.35529
"L9646434",27.92334,96.34884
"L9646435",27.92078,96.33818
"L9646436",27.92018,96.33274
"L9646437",27.91639,96.33602
"L9646438",27.78055,96.34869
"L9069129",28.59284,95.10983
"L9069128",28.60374,95.10572
"L9069127",28.60873,95.0924
"L9069126",28.60362,95.08084
"L9646439",28.55589,95.05877
"L9069159",28.0378,95.43471
"L9069160",28.04756,95.42453
"L9649505",32.0625889,78.2180778
"L9649506",31.8831683,78.6203129
"L9649528",32.30503,78.02775
"L9649530",32.39205,77.95286
"L9649550",29.3996562,79.1259909
"L9649556",29.3998948,79.1253689
"L9649559",29.401938,79.1290495
"L9649565",29.3998311,79.1256635
"L9649507",31.9694333,78.5933349
"L9649508",32.0942495,78.3829156
"L9649510",31.96127,78.04593
"L9649511",31.80403,78.64277
"L9649514",32.2269545,78.0671444
"L9649515",32.2516244,78.0519983
"L9649518",31.96054,78.02682
"L9649519",32.01069,78.06741
"L9649520",31.97757,78.07838
"L9649521",32.03331,78.05736
"L9649522",32.043961,78.075169
"L9649523",32.0455,78.0826658
"L9649524",32.05617,78.12888
"L9649525",32.21649,78.07674
"L9649526",32.16398,78.15336
"L9649527",32.27587,78.08539
"L9649529",32.33301,78.08267
"L9649568",29.3998817,79.125541
"L9649577",29.3998015,79.1257548
"L9649583",29.3995269,79.1262621
"L9649592",29.3996144,79.1261343
"L9649594",29.3997179,79.1248518
"L9649670",31.49868,77.79687
"L9649894",30.36213,78.0948667
"L9652669",30.4561166,77.6156311
"L9653234",31.259245,76.9813683
"L9653382",29.641553,79.621943
"L9653772",31.9384635,77.1690368
"L9654485",30.3393861,78.0011866
"L9656434",32.2238361,78.0725314
"L9656624",26.8809698,88.4883429
"L9656989",33.9991266,77.2016187
"L9658935",32.1756061,76.4187419
"L9659074",27.0937045,88.6463964
"L9659080",27.0972265,88.6854907
"L9659201",31.6383111,77.4242806
"L9659626",29.3892868,79.4598266
"L9659630",29.3995214,79.1250577
"L9659635",29.3984486,79.1266618
"L9659774",32.7276161,76.8581513
"L9659789",32.7283106,76.859511
"L6350577",27.0871359,88.6602473
"L9660117",33.3158841,75.7658946
"L9662531",34.0954842,74.8441298
"L9662536",31.9285156,77.1672346
"L9663170",31.2598133,76.98451
"L9663616",31.8449892,77.1424439
"L9669165",34.0958686,74.8453658
"L9673377",32.547157,76.132255
"L9673601",30.4584327,77.6174814
"L9673683",34.223512,77.1748875
"L9678640",29.3907088,79.4577151
"L9678642",29.3885392,79.4629317
"L9678804",34.2764914,77.2050298
"L3056872",33.2628051,78.1697845
"L9678877",33.2569171,78.4458107
"L9678887",33.1699257,78.8233135
"L9678893",33.1188029,78.8368741
"L9678899",32.775621,78.9570561
"L9678916",34.0217084,77.5717073
"L9679798",31.0676884,77.1767396
"L9680263",32.1279049,77.1542018
"L9683362",31.1087624,77.5564127
"L9683376",31.089361,77.304971
"L9683719",29.3901621,79.4585167
"L9683727",29.3880081,79.4624032
"L9686924",32.727367,74.87899
"L9687184",31.8995863,77.1501341
"L9687583",29.384927,79.4628641
"L9688701",30.0985324,78.5755927
"L9688708",30.4466776,79.4295876
"L9688747",30.3601794,78.093979
"L9692949",29.320305,79.5809698
"L9693102",29.3253751,79.5831193
"L9695149",32.725835,74.876763
"L9700140",34.2729532,77.2012211
"L9700549",31.0420781,78.7964358
"L9700580",32.5431211,76.0640871
"L9701442",29.3878404,79.4622962
"L9705144",30.2205099,78.7837133
"L9705302",31.260851,76.9907381
"L9705650",30.3682732,78.2809133
"L9706554",30.284732,77.973822
"L9711212",33.9924473,77.8171036
"L9711289",30.7783478,77.5047171
"L9711313",30.7851305,77.4777556
"L9711326",30.8252077,77.4538104
"L9711461",30.7750498,77.5426167
"L9711679",30.7013446,79.5936274
"L9711816",30.5540917,79.5664566
"L9711830",30.7041934,79.5957577
"L9711913",30.6187826,79.5620569
"L9711921",30.7431499,79.4935112
"L9715893",32.7232183,76.6677267
"L9715980",30.8070754,77.5191188
"L9720810",29.3912429,79.4565719
"L9720811",30.3468733,78.2680633
"L9725744",31.0789799,77.0515625
"L9725915",30.286968,77.9737495
"L9725916",30.2811389,77.9743373
