Order,ALTALTSPECIES,IUCN name,Tree name,HWI,Sample size,Body mass (log),Range Size,Island,Migration-1,Migration-2,Migration-3,Territoriality,Diet,Habitat,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange,ALTSPECIES 
Cuculiformes,Chrysococcyx_meyeri,Chalcites meyerii,Chrysococcyx_meyeri,32.59391114,4,1.288249226,74,0.108108108,Not a Migrant,1,resident,none,invertebrates,1,-6.81,23.99217679,10.71013786,2954.469107,195.209525,Chrysococcyx_meyeri
Cuculiformes,Chrysococcyx_minutillus,Chalcites minutillus,Chrysococcyx_minutillus,36.8969914,4,1.269512944,320,0.3,Full Migrant,1,directional migratory,none,invertebrates,1,-5.9,25.45796178,13.13004534,2161.926382,223.2291701,Chrysococcyx_minutillus
Cuculiformes,Chrysococcyx_crassirostris,Chalcites crassirostris,Chrysococcyx_crassirostris,39.76744186,1,1.269512944,12,1,Full Migrant,NA,NA,NA,invertebrates,NA,NA,NA,NA,NA,NA,Chrysococcyx_crassirostris
Cuculiformes,Chrysococcyx_russatus, NA,Chrysococcyx_russatus,38.42947419,4,1.269512944,53,0.018867925,NA,2,NA,NA,invertebrates,1,NA,NA,NA,NA,NA,Chrysococcyx_russatus
Cuculiformes,Cacomantis_pallidus,Heteroscenes pallidus,Cuculus_pallidus,49.61568987,4,1.94295007,705,0.007092199,Full Migrant,1,directional migratory,none,invertebrates,2,NA,21.44720575,26.98430938,524.2272848,88.32045225,Cuculus_pallidus
Cuculiformes,Cacomantis_leucolophus,Caliechthrus leucolophus,Caliechthrus_leucolophus,24.54619727,4,2.030032705,69,0.115942029,Not a Migrant,1,resident,none,invertebrates,1,-6.64,24.00363929,10.79619143,2961.895536,195.9654357,Caliechthrus_leucolophus
Cuculiformes,Cacomantis_castaneiventris,Cacomantis castaneiventris,Cacomantis_castaneiventris,37.69961952,4,1.521138084,106,0.169811321,Not a Migrant,1,directional migratory,none,invertebrates,1,-6.26,24.89150633,10.5623343,2736.621772,202.5147046,Cacomantis_castaneiventris
Cuculiformes,Cacomantis_flabelliformis,Cacomantis flabelliformis,Cacomantis_flabelliformis,43.17368551,4,1.697229343,294,0.156462585,Full Migrant,1,directional migratory,none,invertebrates,2,-25.73,19.54610082,21.31500559,1184.128735,114.7529357,Cacomantis_flabelliformis
Cuculiformes,Cacomantis_sonneratii,Cacomantis sonneratii,Cacomantis_sonneratii,33.23258962,4,1.5289167,559,0.04293381,Full Migrant,1,dispersive migratory,none,invertebrates,1,13.83,24.11249457,18.26783459,1929.043864,321.639673,Cacomantis_sonneratii
Cuculiformes,Cacomantis_merulinus,Cacomantis merulinus,Cacomantis_merulinus,32.48461319,8,1.403120521,536,0.145522388,Full Migrant,1,directional migratory,none,invertebrates,2,13.96,24.35435236,17.96900888,1927.310154,315.3466712,Cacomantis_merulinus
Cuculiformes,Cacomantis_passerinus,Cacomantis passerinus,Cacomantis_passerinus,32.89425095,4,1.403120521,245,0,Full Migrant,1,directional migratory,none,invertebrates,2,21.2,24.96356066,24.90238867,1299.456317,351.1135229,Cacomantis_passerinus
Cuculiformes,Cacomantis_variolosus,Cacomantis variolosus,Cacomantis_variolosus,39.4816578,4,1.553276046,420,0.283333333,Not a Migrant,1,directional migratory,none,invertebrates,1,-14.16,23.85667565,16.48795747,1797.424016,186.7607114,Cacomantis_variolosus
Cuculiformes,Cacomantis_sepulcralis, NA,Cacomantis_sepulcralis,37.12477821,4,1.553276046,248,0.322580645,NA,1,resident,none,invertebrates,1,1.81,25.92045357,10.37066763,2548.588697,250.9673547,Cacomantis_sepulcralis
Cuculiformes,Cacomantis_heinrichi,Cacomantis aeruginosus,Cacomantis_heinrichi,39.11775842,4,1.533263517,8,1,Not a Migrant,1,resident,none,invertebrates,1,0.58,25.98991818,8.506439091,2016.028182,136.5460455,Cacomantis_heinrichi
Cuculiformes,Cercococcyx_mechowi,Cercococcyx mechowi,Cercococcyx_mechowi,29.52226912,4,1.745074792,273,0.003663004,Not a Migrant,1,resident,none,invertebrates,1,1.58,23.94546364,13.36767705,1732.757818,228.0208181,Cercococcyx_mechowi
Cuculiformes,Cercococcyx_olivinus,Cercococcyx olivinus,Cercococcyx_olivinus,32.46200514,4,1.818885415,200,0.005,Not a Migrant,1,resident,none,invertebrates,1,-0.32,23.58482734,13.92078345,1740.113396,215.8996561,Cercococcyx_olivinus
Cuculiformes,Cercococcyx_montanus,Cercococcyx montanus,Cercococcyx_montanus,31.06011419,4,1.764922985,147,0.027210884,Altitudinal Migrant,1,resident,none,invertebrates,1,-9.71,22.80535974,16.52001234,1072.167039,194.6717853,Cercococcyx_montanus
Cuculiformes,Surniculus_velutinus,Surniculus velutinus,Surniculus_velutinus,25.87618145,4,1.551571974,55,0.618181818,Not a Migrant,1,resident,none,invertebrates,2,NA,NA,NA,NA,NA,Surniculus_velutinus
Cuculiformes,Surniculus_lugubris,Surniculus lugubris,Surniculus_lugubris,33.25154505,4,1.472756449,738,0.089430894,Full Migrant,1,directional migratory,none,invertebrates,2,13.42,23.20526124,16.94752059,2010.808484,303.8241083,Surniculus_lugubris
Cuculiformes,Surniculus_dicruroides,Surniculus dicruroides,NA,34.58125983,4,NA,NA,NA,Full Migrant,1,directional migratory,none,NA,2,NA,NA,NA,NA,NA,NA
Cuculiformes,Surniculus_musschenbroeki,Surniculus musschenbroeki,NA,29.296875,2,NA,NA,NA,Not a Migrant,1,resident,none,NA,2,NA,NA,NA,NA,NA,NA
Cuculiformes,Hierococcyx_vagans,Hierococcyx vagans,Cuculus_vagans,26.94030111,4,1.761175813,167,0.089820359,Full Migrant,1,directional migratory,none,invertebrates,1,1.13,26.00074681,10.32352035,2659.161525,241.2997867,Cuculus_vagans
Cuculiformes,Hierococcyx_sparverioides,Hierococcyx sparverioides,Cuculus_sparverioides,32.71969338,4,2.178976947,662,0.03021148,Full Migrant,3,directional migratory,none,invertebrates,1,21.03,19.03527997,22.87199637,1642.83673,246.8455562,Cuculus_sparverioides
Cuculiformes,Hierococcyx_bocki,Hierococcyx bocki,NA,30.70447268,4,NA,NA,NA,Not a Migrant,1,resident,weak,NA,2,NA,NA,NA,NA,NA,NA
Cuculiformes,Hierococcyx_varius,Hierococcyx varius,Cuculus_varius,34.94873606,4,2.012837225,246,0,Full Migrant,1,directional migratory,none,invertebrates,2,21.92,24.96692801,25.20280604,1327.498837,350.2608015,Cuculus_varius
Cuculiformes,Hierococcyx_hyperythrus,Hierococcyx hyperythrus,NA,36.65109724,4,NA,NA,NA,Full Migrant,3,directional migratory,none,NA,1,-25.73,NA,NA,NA,NA,NA
Cuculiformes,Hierococcyx_pectoralis,Hierococcyx pectoralis,NA,27.39272434,6,NA,NA,NA,Not a Migrant,1,resident,none,NA,1,NA,NA,NA,NA,NA,NA
Cuculiformes,Hierococcyx_fugax,Hierococcyx fugax,Cuculus_fugax,30.02184851,4,1.901458321,1033,0.056147144,Not a Migrant,1,resident,none,invertebrates,1,21.8,18.38539979,24.63077093,1698.832379,253.3263825,Cuculus_fugax
Cuculiformes,Hierococcyx_nisicolor,Hierococcyx nisicolor,NA,33.95855056,4,NA,NA,NA,Full Migrant,3,directional migratory,none,NA,1,NA,NA,NA,NA,NA,NA
Cuculiformes,Cuculus_clamosus,Cuculus clamosus,Cuculus_clamosus,41.13797615,8,1.896526217,1234,0.004051864,Full Migrant,3,directional migratory,none,invertebrates,2,-2.84,23.7171742,19.08812352,1176.777407,214.8665903,Cuculus_clamosus
Cuculiformes,Cuculus_solitarius,Cuculus solitarius,Cuculus_solitarius,38.62461005,4,1.884965198,1121,0.005352364,Full Migrant,2,directional migratory,none,invertebrates,2,-5.44,23.10399344,18.2851561,1205.048589,209.8031279,Cuculus_solitarius
Cuculiformes,Cuculus_poliocephalus,Cuculus poliocephalus,Cuculus_poliocephalus,48.26412713,4,1.668012972,529,0.028355388,Full Migrant,3,directional migratory,none,invertebrates,1,32.37,13.05580763,31.77117872,1195.993996,213.6736148,Cuculus_poliocephalus
Cuculiformes,Cuculus_crassirostris,Cuculus crassirostris,Cuculus_crassirostris,28.39805825,1,1.914237348,21,0.095238095,Altitudinal Migrant,1,resident,none,invertebrates,1,19.83,25.83013722,22.50273667,1524.708439,365.299084,Cuculus_crassirostris
Cuculiformes,Cuculus_micropterus,Cuculus micropterus,Cuculus_micropterus,45.10140643,8,1.948168362,1084,0.024907749,Full Migrant,1,directional migratory,none,invertebrates,1,22.02,19.65352445,25.48758139,1541.742448,271.4677443,Cuculus_micropterus
Cuculiformes,Cuculus_rochii,Cuculus rochii,Cuculus_rochii,45.78599043,4,1.797267541,55,0,Full Migrant,3,directional migratory,none,invertebrates,2,-18.83,23.44737701,17.4902931,1471.751586,304.3076009,Cuculus_rochii
Cuculiformes,Cuculus_gularis,Cuculus gularis,Cuculus_gularis,48.48396658,4,2.012837225,1198,0,Full Migrant,2,directional migratory,none,invertebrates,2,-2.84,23.77901368,21.19102623,979.7956038,201.8923565,Cuculus_gularis
Cuculiformes,Cuculus_saturatus,Cuculus saturatus,Cuculus_saturatus,47.79596781,4,1.939519253,257,0.050583658,Full Migrant,3,directional migratory,none,invertebrates,1,42.69,4.195918169,40.91417551,962.940563,129.4363324,Cuculus_saturatus
Cuculiformes,Cuculus_optatus,Cuculus saturatus,Cuculus_optatus,49.84968501,4,1.995635195,1087,0.023919043,NA,3,directional migratory,none,invertebrates,1,NA,NA,NA,NA,NA,Cuculus_optatus
Cuculiformes,Cuculus_lepidus,Cuculus lepidus,Cuculus_lepidus,42.36678715,4,1.939519253,174,0.367816092,Not a Migrant,1,resident,none,invertebrates,1,NA,NA,NA,NA,NA,Cuculus_lepidus
Cuculiformes,Cuculus_canorus,Cuculus canorus,Cuculus_canorus,49.20162664,4,2.046729222,3301,0.01423811,Full Migrant,3,directional migratory,none,invertebrates,2,47.69,4.306983885,40.67428551,593.855007,82.91258889,Cuculus_canorus
Strigiformes,Tyto_tenebricosa,Tyto tenebricosa,Tyto_tenebricosa,27.70596691,4,2.819938569,145,0.082758621,Not a Migrant,1,resident,strong,vertebrates,1,-18.64,20.210338,16.34681389,2085.600579,149.9534642,Tyto_tenebricosa
Strigiformes,Tyto_inexspectata,Tyto inexspectata,Tyto_inexspectata,23.72128148,3,2.717429161,12,0.083333333,Not a Migrant,1,resident,strong,vertebrates,1,-1.75,25.22644615,10.17037058,2088.666538,183.5402635,Tyto_inexspectata
Strigiformes,Tyto_nigrobrunnea,Tyto nigrobrunnea,Tyto_nigrobrunnea,33.09352518,1,2.717429161,2,1,Not a Migrant,NA,resident,strong,vertebrates,1,-1.89,26.02646667,9.708332222,1909.103333,184.8377,Tyto_nigrobrunnea
Strigiformes,Tyto_sororcula,Tyto almae,Tyto_sororcula,30.56338028,1,2.717429161,11,1,Not a Migrant,NA,resident,strong,vertebrates,1,-4.47,26.18927857,8.609272857,2233.479286,251.6756571,Tyto_sororcula
Strigiformes,Tyto_manusi, NA,Tyto_manusi,35.45073271,2,2.717429161,2,1,NA,NA,resident,strong,vertebrates,1,-1.89,26.77575,8.772345,3648.485,71.822,Tyto_manusi
Strigiformes,Tyto_aurantia,Tyto aurantia,Tyto_aurantia,28.9647234,4,2.717429161,9,0.555555556,Not a Migrant,NA,resident,strong,vertebrates,1,-5.33,25.27196154,8.724983077,3530.6,339.79,Tyto_aurantia
Strigiformes,Tyto_novaehollandiae,Tyto novaehollandiae,Tyto_novaehollandiae,43.08520737,4,2.80061399,517,0.015473888,Not a Migrant,1,resident,weak,vertebrates,2,-27.06,19.16192721,22.41843657,989.4140429,121.002908,Tyto_novaehollandiae
Strigiformes,Tyto_rosenbergii,Tyto rosenbergii,Tyto_rosenbergii,38.12172845,4,2.717429161,29,0.206896552,Not a Migrant,1,resident,strong,vertebrates,2,-2.09,25.34024727,10.27995164,2084.574727,188.7253545,Tyto_rosenbergii
Strigiformes,Tyto_soumagnei,Tyto soumagnei,Tyto_soumagnei,28.49868473,3,2.45331834,24,0,Not a Migrant,1,resident,strong,vertebrates,1,-16.53,21.752165,15.472855,1858.53,299.4387835,Tyto_soumagnei
Strigiformes,Tyto_alba,Tyto alba,Tyto_alba,41.40162173,4,2.605649759,6303,0.039346343,Not a Migrant,1,resident,weak,vertebrates,3,4.75,20.68049815,22.64179604,1102.901867,166.3266704,Tyto_alba
Strigiformes,Tyto_javanica, NA,NA,39.8126632,4,NA,NA,NA,NA,1,NA,weak,NA,2,NA,NA,NA,NA,NA,NA
Strigiformes,Tyto_deroepstorffi, NA,NA,32.15189873,1,NA,NA,NA,NA,1,resident,strong,NA,2,NA,NA,NA,NA,NA,NA
Strigiformes,Tyto_glaucops,Tyto glaucops,Tyto_glaucops,34.22483145,3,2.717429161,9,0,Not a Migrant,2,resident,weak,vertebrates,2,18.7,24.825325,14.030755,1389.1693,155.099705,Tyto_glaucops
Strigiformes,Tyto_capensis,Tyto capensis,Tyto_capensis,43.12303449,4,2.561983394,380,0,Not a Migrant,2,resident,weak,vertebrates,3,-13.45,21.44785699,19.30451991,1137.721816,193.9658788,Tyto_capensis
Strigiformes,Tyto_longimembris,Tyto longimembris,Tyto_longimembris,47.07537925,4,2.547159121,615,0.131707317,Not a Migrant,1,resident,weak,vertebrates,3,18.26,23.51941197,21.34927551,1762.047387,320.6232325,Tyto_longimembris
Strigiformes,Phodilus_prigoginei,Phodilus prigoginei,Phodilus_prigoginei,15.57894737,1,2.290034611,9,0,Not a Migrant,1,resident,weak,vertebrates,2,-3.19,19.73512857,13.34297143,1412.971429,189.4928957,Phodilus_prigoginei
Strigiformes,Phodilus_badius,Phodilus badius,Phodilus_badius,20.25656798,4,2.447530124,454,0.061674009,Not a Migrant,1,resident,weak,vertebrates,2,13.98,24.38099476,18.38682619,1969.832975,322.2817144,Phodilus_badius
Strigiformes,Phodilus_assimilis,Phodilus assimilis,NA,20.43516206,4,NA,NA,NA,Not a Migrant,1,resident,weak,NA,2,NA,NA,NA,NA,NA,NA
Strigiformes,Otus_sagittatus,Otus sagittatus,Otus_sagittatus,25.6835381,4,2.088632142,29,0.034482759,Not a Migrant,1,resident,strong,invertebrates,1,9.69,26.23893553,14.15622408,2387.968421,389.6142782,Otus_sagittatus
Strigiformes,Otus_rufescens,Otus rufescens,Otus_rufescens,24.5056613,4,1.883888458,158,0.107594937,Not a Migrant,1,resident,strong,invertebrates,1,0.22,25.98712566,9.969132679,2698.273358,224.553816,Otus_rufescens
Strigiformes,Otus_thilohoffmanni,Otus thilohoffmanni,Otus_thilohoffmanni,68.00064159,1,2.042181595,2,0,Not a Migrant,1,resident,strong,invertebrates,1,NA,NA,NA,NA,NA,Otus_thilohoffmanni
Strigiformes,Otus_icterorhynchus,Otus icterorhynchus,Otus_icterorhynchus,23.48196953,4,1.865044722,121,0,Not a Migrant,NA,resident,strong,invertebrates,1,3.48,24.82182188,11.90622813,1954.934438,253.8569244,Otus_icterorhynchus
Strigiformes,Otus_ireneae,Otus ireneae,Otus_ireneae,20.23433335,3,1.701567985,11,0.090909091,Not a Migrant,1,resident,strong,invertebrates,1,-3.41,25.29806,12.97284,897.0522,176.503346,Otus_ireneae
Strigiformes,Otus_balli,Otus balli,Otus_balli,26.41865687,3,2.090892626,6,1,Altitudinal Migrant,1,resident,strong,invertebrates,2,12.06,26.6307,8.995695,2832.555,479.3834617,Otus_balli
Strigiformes,Otus_alfredi,Otus alfredi,Otus_alfredi,30.11415059,2,2.090892626,8,1,Not a Migrant,1,resident,strong,invertebrates,1,NA,NA,NA,NA,NA,Otus_alfredi
Strigiformes,Otus_spilocephalus,Otus spilocephalus,Otus_spilocephalus,25.46493589,4,1.829303773,391,0.051150895,Altitudinal Migrant,1,resident,strong,invertebrates,1,16.68,22.18381058,18.72339986,2036.580142,313.1843187,Otus_spilocephalus
Strigiformes,Otus_brookii,Otus brookii,Otus_brookii,25.1144207,4,2.090892626,35,0.028571429,Not a Migrant,NA,resident,strong,invertebrates,1,1.13,25.40895583,9.430251,2932.62275,183.8114283,Otus_brookii
Strigiformes,Otus_mentawi,Otus mentawi,Otus_mentawi,27.9375,1,2.090892626,6,1,Not a Migrant,NA,resident,strong,invertebrates,1,-2.11,26.79171429,9.83601,3429.891429,216.7077143,Otus_mentawi
Strigiformes,Otus_bakkamoena,Otus bakkamoena,Otus_bakkamoena,27.42941604,4,2.165244326,224,0,Altitudinal Migrant,1,resident,strong,invertebrates,1,23.79,19.05034264,26.5132376,1494.082768,254.3461036,Otus_bakkamoena
Strigiformes,Otus_lettia,Otus lettia,Otus_lettia,25.56417656,4,2.153296449,605,0.026446281,Altitudinal Migrant,1,resident,weak,invertebrates,2,NA,19.05034264,26.5132376,1494.082768,254.3461036,Otus_lettia
Strigiformes,Otus_semitorques,Otus semitorques,Otus_semitorques,31.42165136,4,2.084683498,70,0.442857143,Altitudinal Migrant,2,directional migratory,weak,invertebrates,1,NA,12.49786341,30.36319286,1716.111452,189.2397643,Otus_semitorques
Strigiformes,Otus_lempiji,Otus lempiji,Otus_lempiji,20.92697373,4,2.153296449,176,0.147727273,Altitudinal Migrant,1,resident,strong,invertebrates,2,NA,23.92802857,18.67568159,1761.042067,348.0874848,Otus_lempiji
Strigiformes,Otus_fuliginosus,Otus fuliginosus,Otus_fuliginosus,22.96059638,1,2.090892626,6,1,Not a Migrant,NA,resident,strong,invertebrates,1,9.8,26.80389,9.912395,1999.864,307.754623,Otus_fuliginosus
Strigiformes,Otus_megalotis,Otus megalotis,Otus_megalotis,21.29583013,4,2.25139485,47,0.553191489,Not a Migrant,1,resident,weak,invertebrates,1,11.75,26.09059878,11.0797311,2673.02622,362.543708,Otus_megalotis
Strigiformes,Otus_silvicola,Otus silvicola,Otus_silvicola,23.00925926,1,2.090892626,14,1,Not a Migrant,NA,resident,strong,invertebrates,1,-8.44,25.0048625,12.620325,1399.15375,259.724635,Otus_silvicola
Strigiformes,Otus_longicornis,Otus longicornis,Otus_longicornis,30.76923077,1,1.918397339,10,0,Not a Migrant,NA,resident,strong,invertebrates,1,16.24,25.73018,12.692928,2665.7292,494.1359944,Otus_longicornis
Strigiformes,Otus_mindorensis,Otus mindorensis,Otus_mindorensis,26.5648855,1,2.090892626,3,1,Not a Migrant,NA,resident,strong,invertebrates,1,12.97,26.3755,10.1475125,2421.2325,421.505975,Otus_mindorensis
Strigiformes,Otus_brucei,Otus brucei,Otus_brucei,33.33540056,4,1.926085087,327,0,Full Migrant,2,directional migratory,weak,invertebrates,2,36.54,15.2503226,39.52867857,270.2316692,49.71348724,Otus_brucei
Strigiformes,Otus_senegalensis,Otus senegalensis,Otus_senegalensis,26.63162088,4,1.826074803,1400,0.005,Not a Migrant,1,resident,strong,invertebrates,2,NA,23.86170927,20.9319317,903.5693179,184.0494223,Otus_senegalensis
Strigiformes,Otus_scops,Otus scops,Otus_scops,34.69915861,4,1.963787827,1158,0.011226252,Full Migrant,3,directional migratory,weak,invertebrates,2,21.49,17.18890639,27.78497273,953.4231227,175.0994215,Otus_scops
Strigiformes,Otus_sunia,Otus sunia,Otus_sunia,29.50640865,4,1.892595423,910,0.034065934,Full Migrant,1,directional migratory,strong,invertebrates,1,NA,16.59208369,26.50404891,1384.788822,235.5949294,Otus_sunia
Strigiformes,Otus_magicus,Otus magicus,Otus_magicus,28.1799636,4,2.217483944,40,1,Not a Migrant,1,resident,strong,invertebrates,1,-3.18,25.45080804,10.0864417,1997.025357,204.3285629,Otus_magicus
Strigiformes,Otus_mantananensis,Otus mantananensis,Otus_mantananensis,28.8215103,2,2.025305865,12,1,Not a Migrant,NA,resident,strong,invertebrates,1,8.98,26.86734737,9.77242,2065.983684,291.3894753,Otus_mantananensis
Strigiformes,Otus_elegans,Otus elegans,Otus_elegans,34.6612135,3,2.093421685,15,0.933333333,Not a Migrant,1,resident,weak,invertebrates,1,25.28,22.84315,17.0989,2409.91,202.5603667,Otus_elegans
Strigiformes,Otus_manadensis,Otus manadensis,Otus_manadensis,32.1718216,4,1.945960704,36,0.361111111,Not a Migrant,NA,resident,strong,invertebrates,1,-1.8,25.44995397,10.20508048,2132.910317,186.9378159,Otus_manadensis
Strigiformes,Otus_collari,Otus collari,Otus_collari,20.07991724,2,1.913336926,2,1,Not a Migrant,NA,resident,strong,invertebrates,1,NA,26.3083,9.84167,3565.08,203.333,Otus_collari
Strigiformes,Otus_insularis,Otus insularis,Otus_insularis,29.59143554,3,2.090892626,2,1,Not a Migrant,1,resident,strong,omnivore,1,NA,25.45080804,10.0864417,1997.025357,204.3285629,Otus_insularis
Strigiformes,Otus_umbra,Otus umbra,Otus_umbra,30.27407407,1,1.977723605,4,1,Not a Migrant,1,resident,strong,invertebrates,1,2.65,26.9232,10.000895,3313,180.6515,Otus_umbra
Strigiformes,Otus_pembaensis,Otus pembaensis,Otus_pembaensis,29.19061303,4,2.090892626,2,1,Not a Migrant,1,resident,strong,invertebrates,1,NA,26.46825,13.1952,1497.905,318.16645,Otus_pembaensis
Strigiformes,Otus_pauliani,Otus pauliani,Otus_pauliani,23.57664234,1,1.841922312,1,1,Not a Migrant,1,resident,strong,invertebrates,1,-11.42,23.1143,10.71785,2245.25,279.28595,Otus_pauliani
Strigiformes,Otus_capnodes,Otus capnodes,Otus_capnodes,23.96798765,4,2.075546961,1,1,Not a Migrant,NA,resident,strong,invertebrates,1,NA,NA,NA,NA,NA,Otus_capnodes
Strigiformes,Otus_moheliensis,Otus moheliensis,Otus_moheliensis,27.87576356,3,2.021065197,1,1,Not a Migrant,NA,resident,strong,invertebrates,1,NA,NA,NA,NA,NA,Otus_moheliensis
Strigiformes,Otus_mayottensis,Otus mayottensis,Otus_mayottensis,28.19782123,3,2.004321374,1,1,Not a Migrant,NA,resident,strong,invertebrates,1,NA,NA,NA,NA,NA,Otus_mayottensis
Strigiformes,Otus_madagascariensis, NA,NA,26.01437147,4,NA,NA,NA,NA,NA,resident,strong,NA,1,NA,NA,NA,NA,NA,NA
