"group.id","LOCALITY.ID","LATITUDE","LONGITUDE"
"S42105587","L6753653",26.8843039,90.4797077
"S42105709","L6753671",26.8033679,91.5084586
"S42116307","L6755478",26.8057018,91.4999888
"S42121339","L6756724",27.0254548,90.1222873
"S42125453","L1139779",27.1728265,90.6986833
"S42154166","L6762230",27.0247661,90.12224
"S42191839","L6768531",27.0244148,90.1221615
"S42215676","L6772185",26.8109292,91.4994916
"S42218913","L6772664",27.0235359,90.1213569
"S42221719","L6773199",27.0032594,90.1275028
"S42242874","L6776849",26.9908418,90.1264411
"S42243232","L6777026",26.9887273,90.1246961
"S42249656","L6762305",26.8912972,90.538525
"S42268849","L6781966",27.0030619,90.1264705
"S42268881","L6781974",27.002834,90.1303138
"S42273132","L1139779",27.1728265,90.6986833
"S42291219","L6786553",27.4011515,89.4223326
"S42298244","L6787788",27.186504,90.5352906
"S42301481","L6788492",27.0070651,90.1254439
"S42333290","L6793739",26.8789761,90.4827976
"S42343642","L6795783",27.747427,89.7588657
"S42383983","L6802232",27.0065465,90.1244498
"S42384088","L6802242",27.0033669,90.1283715
"S42412494","L6806897",27.017789,90.122362
"S42445018","L6812543",26.7977556,91.5030415
"S42449720","L6813373",27.0175969,90.1222648
"S42449739","L6813377",27.0028373,90.1305421
"S42516626","L1140711",27.5503616,90.7571554
"S42537272","L6828675",27.007911,90.1223527
"S42593118","L1140711",27.5503616,90.7571554
"S42606719","L6844378",27.5034401,90.5050664
"S42640922","L6854632",27.0196253,90.0775826
"S42715303","L6867629",27.396893,89.3878592
"S42738826","L6871842",27.4906179,89.9338044
"S42789065","L6898063",27.0048259,90.1270355
"S42827830","L5454475",26.9188365,89.5291919
"S42830237","L6924331",27.43675,90.2148711
"S42830915","L6924457",27.4350935,90.214746
"S42834661","L6925245",27.4049019,89.4195871
"S42841613","L1143204",27.50664,89.75301
"S42859570","L6930325",27.2756487,91.2387085
"S42863869","L6931329",27.002258,90.1304128
"S42863917","L6931283",26.9222995,89.5233393
"S42864051","L940776",27.4366126,89.6519566
"S42866288","L6931851",27.4631474,89.6396751
"S42866315","L6931859",27.3520082,89.4652886
"S42866421","L6931877",26.7159406,89.8512666
"S42867255","L6932024",27.4324414,90.2333737
"S42867365","L6932050",26.9631959,90.143465
"S42867367","L6932051",26.964665,90.1429983
"S42873912","L6933584",27.4282941,89.4068831
"S42909714","L6939766",26.951095,90.1033333
"S42912680","L6940311",27.4367916,90.2147788
"S42913092","L6940405",26.7150061,89.8515803
"S42916657","L6941282",27.5934864,89.88069
"S42918778","L6931283",26.9222995,89.5233393
"S42960377","L6949877",26.951695,90.1049983
"S42960384","L6949879",27.493491,89.63086
"S42961100","L6949868",26.9084853,89.0730929
"S42961355","L3760806",27.5819111,89.8638568
"S42961371","L6950040",27.2607795,91.1694689
"S42961743","L6950040",27.2607795,91.1694689
"S42961830","L6950114",27.4772143,90.1633596
"S42965978","L6950821",27.4226289,90.4913316
"S42966092","L6950847",27.2286839,91.1987064
"S42966361","L6950888",27.4896907,90.5168553
"S42966639","L6950954",27.5271462,89.8274542
"S42967055","L6951041",27.4372928,89.4276377
"S42968077","L6951200",27.4959155,89.89479
"S42968199","L6950564",26.8251431,91.4845276
"S42982810","L5833361",27.5253416,89.8579073
"S43020955","L6959672",26.944718,90.2055313
"S43054579","L6965230",27.5228732,90.7846055
"S43061780","L6966420",27.4709652,89.3690935
"S43061995","L6966475",27.4639566,89.395752
"S43077792","L6969250",27.0063595,90.1238071
"S43077845","L6969259",27.010235,90.1220995
"S43079198","L6969484",27.0036618,90.1311593
"S43106005","L6974266",27.0035832,90.1307118
"S43156452","L6983178",27.0038532,90.1281677
"S43199847","L6989786",27.2172626,90.6028545
"S43202029","L6990099",27.0036205,90.1283722
"S43236513","L6995598",27.0175563,90.1223218
"S43256906","L6998775",27.0185321,90.1213743
"S43256937","L6998780",27.0183425,90.1224107
"S43518450","L7043200",27.45978,89.62656
"S43519266","L7043450",27.497922,90.662279
"S43773156","L940776",27.4366126,89.6519566
"S43902132","L7109541",27.5431404,90.1093224
"S44022458","L7131379",27.498333,89.76
"S45167770","L7319077",27.0179915,90.1205324
"S45264028","L7335642",26.9515617,90.1024867
"S45266939","L6951200",27.4959155,89.89479
"S45268691","L6931283",26.9222995,89.5233393
"S45276707","L7338230",27.3862474,89.4433081
"S45276954","L7338293",27.3808024,89.379302
"S45281152","L5810249",27.4143668,89.4168663
"S45289800","L6931283",26.9222995,89.5233393
"S45290676","L7341499",27.5617436,91.2052345
"S45291224","L7338230",27.3862474,89.4433081
"S45325495","L7350041",27.3648336,89.3484096
"S45325689","L7350088",27.3718379,89.3396234
"S45326044","L7350158",27.3927702,89.3434388
"S45326477","L7350235",27.3741135,89.3614747
"S45326718","L6931859",27.3520082,89.4652886
"S45327276","L7350410",27.3766894,89.3468871
"S45336093","L7351889",26.8668027,90.4861987
"S45360002","L7356822",26.824144,89.226197
"S45442872","L3567014",27.4788264,90.9108977
"S45876247","L7441952",26.9904057,90.070701
"S45876711","L7442027",27.0829036,90.0749614
"S46057957","L7474320",27.6039192,90.711429
"S46085157","L7479671",27.5253162,89.8277748
"S46120671","L6334469",27.5055602,89.888178
"S46120734","L7486035",27.0904914,90.0721986
"S46152703","L7491673",26.910221,90.048596
"S46387967","L7537549",27.0186187,90.1202226
"S46515882","L7564702",26.860854,90.4938567
"S46552132","L7572314",26.8881576,90.4437074
"S46552223","L7572332",26.8846218,90.5055243
"S46626872","L7564702",26.860854,90.4938567
"S46626942","L7572314",26.8881576,90.4437074
"S46687741","L7564702",26.860854,90.4938567
"S46712844","L7606507",26.9233643,90.3991264
"S46712861","L7606509",26.8901545,90.4397612
"S46801478","L7625356",26.8610443,90.4939979
"S46801546","L7625369",26.9397595,90.5151129
"S47059595","L7682181",26.866206,89.3880305
"S47093337","L7342490",26.9128834,89.0835874
"S47344255","L7738294",27.431099,89.50109
"S47344334","L7738302",27.362956,89.458969
"S47344784","L7738403",27.472085,89.341831
"S47471905","L7755637",26.8641226,89.3721951
"S47683144","L7793562",27.3359786,89.4370234
"S47793776","L7813114",27.401203,89.659422
"S47800024","L7814308",27.3969654,89.3874364
"S47800073","L7814317",27.444399,89.377992
"S47814722","L7813114",27.401203,89.659422
"S47834409","L7813114",27.401203,89.659422
"S47853501","L7813114",27.401203,89.659422
"S47911151","L7813114",27.401203,89.659422
"S47982141","L7846875",27.3540641,89.4644849
"S48013538","L7851396",27.449749,89.3876819
"S48335276","L7900321",27.5032366,89.8783874
"S48340596","L7900321",27.5032366,89.8783874
"S48340666","L7900321",27.5032366,89.8783874
"S48340814","L7901236",27.545642,90.7232886
"S48340825","L7901236",27.545642,90.7232886
"S48340846","L7901236",27.545642,90.7232886
"S48340888","L6786553",27.4011515,89.4223326
"S48877731","L7979647",27.440642,89.205628
"S48884197","L940785",27.4818807,89.6144271
"S48884209","L940803",27.5485352,89.6530294
"S49508146","L8080009",27.4355688,89.6493368
"S49770127","L8120563",27.491615,89.6359498
"S49770806","L941012",27.4890096,89.7562838
"S50333822","L8202637",27.3662218,91.0174818
"S50333972","L8202678",27.4327033,90.964835
"S50334303","L3567014",27.4788264,90.9108977
"S50334458","L3567014",27.4788264,90.9108977
"S50335053","L8202899",27.49018,90.6773073
"S50336062","L8203053",27.4218461,89.4253822
"S50359309","L8206446",27.5943924,89.6302259
"S50410857","L8213335",27.5947743,89.6305849
"S50437274","L8216713",27.5663483,89.6385567
"S50535681","L8232092",27.1855908,90.0734667
"S50636537","L8248188",27.3710572,89.3462994
"S50636722","L8248212",26.9538496,90.5520047
"S50636869","L8248234",27.1265881,90.7037728
"S50637009","L8248266",26.8590537,90.4942607
"S50672265","L8253713",27.7386965,89.7713674
"S50700336","L8259662",27.7461214,89.7642228
"S50704589","L8260393",27.7013345,89.7749793
"S50741389","L8266740",27.017157,90.125004
"S50767639","L940776",27.4366126,89.6519566
"S50769585","L8270951",27.0641939,89.5590488
"S50770300","L8271082",26.8670643,89.3847646
"S50770472","L8271082",26.8670643,89.3847646
"S50789550","L8274105",26.8671024,89.3936449
"S50812728","L8277887",27.4828379,89.3388056
"S50814908","L8278277",27.469086,89.90262
"S50814925","L8278283",27.469517,89.90293
"S50926817","L8297387",27.3533418,89.4657157
"S50937860","L8299303",27.56758,89.6376183
"S50958401","L8302780",27.5418783,89.64385
"S50958757","L8302877",27.5463856,89.6791215
"S50959611","L8303055",26.9283317,89.5205033
"S50986546","L8307846",27.5735807,89.2994392
"S51010449","L8312729",27.5375554,89.6398204
"S51012426","L8313044",27.4633812,89.6499406
"S51013476","L8313281",26.85741,89.38696
"S51037208","L8317587",26.8690289,89.3737315
"S51072724","L8324979",26.8438326,89.4271266
"S51106090","L8313281",26.85741,89.38696
"S51111147","L940684",27.3697093,89.3466568
"S51117814","L8333455",27.2793432,91.547308
"S51117923","L8333476",27.2839307,91.5409985
"S51143667","L8337294",26.8930017,89.447895
"S51198118","L8347229",27.5378009,89.6398007
"S51202946","L8348012",27.5393394,90.0004062
"S51236430","L8353601",27.581009,89.672775
"S51239401","L8354077",27.5778753,89.6716683
"S51259136","L8357286",27.5803536,89.6816513
"S51288770","L8364167",27.5789374,89.6855086
"S51290163","L8364521",27.4679639,89.6430635
"S51328294","L8371179",26.8679076,90.4857769
"S51329579","L8371369",26.9553701,90.1044263
"S51369696","L8378433",27.5377245,89.6399974
"S51369765","L8378444",27.58055,89.86247
"S51372263","L8378970",27.4315269,89.6430857
"S51420085","L8386162",27.6127273,89.6355544
"S51420171","L8386175",27.432413,89.409844
"S51424764","L8387041",26.8838395,90.4541868
"S51458146","L8391822",27.5805085,89.8555835
"S51461451","L8392365",27.5152136,89.6417662
"S51484015","L8395725",27.4711059,89.6417783
"S51487446","L8396256",27.5063128,89.7508539
"S51488546","L8396426",27.5128435,89.8880375
"S51569626","L8410080",26.8586036,90.4939586
"S51569801","L8410101",26.895407,90.504547
"S51569955","L8410115",26.9176046,90.4621634
"S51570506","L8410149",26.8665802,90.4951113
"S51576020","L8411004",27.4267567,89.6540233
"S51615561","L8418185",27.5583758,89.6518362
"S51619437","L8418906",27.118899,90.709045
"S51694526","L8432559",27.5352555,89.6662554
"S51696351","L8432974",27.5643,89.6245133
"S51696996","L8433093",27.027599,90.820818
"S51723788","L8437671",26.865526,90.979253
"S51755311","L8443126",27.051622,89.5600808
"S51814115","L8454344",26.8586362,90.494076
"S51816947","L8454830",27.0259033,90.0927967
"S51817112","L8454863",27.4784254,89.6382907
"S51826274","L8456569",27.421794,89.422888
"S51883784","L8466824",26.858115,90.4938117
"S51888411","L8467647",26.8591343,90.4943507
"S51889816","L8467940",27.5079014,89.7520026
"S51889870","L8467948",26.9123321,90.5165549
"S51954521","L8478280",27.5392211,89.6662055
"S51954709","L8478337",26.8835546,90.5034216
"S51955441","L8478467",26.8161082,90.5600986
"S51955816","L8478552",27.5121568,90.4685809
"S51981857","L8482646",27.5322443,90.6891905
"S51984492","L8483105",26.872336,89.3786981
"S51985702","L8483403",26.92444,90.216185
"S51986430","L8483566",27.139377,90.692989
"S52016778","L8490315",26.8607517,90.4923392
"S52041188","L8494689",26.8815937,90.4659415
"S52083747","L8503030",27.5315531,89.7472605
"S52092451","L8504896",26.8707041,90.4853521
"S52216484","L8527607",26.846746,90.9474172
"S52229064","L8529573",27.4411463,89.3843772
"S52229274","L7700934",27.4312801,89.4118452
"S52229441","L1143204",27.50664,89.75301
"S52257367","L8535499",27.492937,89.6423086
"S52258421","L8535706",27.0868273,89.5400711
"S52287184","L8540641",27.4116121,89.4613321
"S52295582","L8542441",26.9012794,89.2601683
"S52359906","L8555100",27.439945,89.6720233
"S52421587","L8565013",26.8278993,91.480621
"S52456536","L8569865",26.8679022,90.4857991
"S52456540","L8248234",27.1265881,90.7037728
"S52456554","L8569870",27.3627276,89.4731612
"S52500472","L8577176",27.40168,90.9963846
"S52537038","L8584178",27.4226956,89.4231357
"S52537367","L8584252",27.4211979,89.4235383
"S52537411","L8584257",27.4211652,89.4237764
"S52544908","L8585208",27.6365847,89.8653895
"S52579241","L8591423",27.431167,89.6443582
"S52586384","L8592360",27.5285282,89.6381002
"S52619532","L940776",27.4366126,89.6519566
"S52669188","L8605855",27.5365331,89.6399041
"S52670659","L8606075",27.5384575,89.3571838
"S52672596","L8606440",27.6036987,89.6291282
"S52672806","L8606485",27.4925431,89.6424838
"S52705853","L8611340",27.0027287,90.1310809
"S52706567","L8611494",27.0236625,91.1882652
"S52706862","L8611557",27.0025672,90.1303436
"S52707128","L7341499",27.5617436,91.2052345
"S52708763","L8611872",27.4217191,89.6342754
"S52708964","L8611920",27.1888999,90.5328375
"S52710714","L8612207",27.0174736,90.1203474
"S52711292","L8612265",27.4388874,89.4306264
"S52711531","L6941159",27.1615789,90.6905079
"S52712171","L8612429",27.482641,89.334592
"S52712757","L5833361",27.5253416,89.8579073
"S52713517","L8612710",26.95023,90.1099867
"S52713553","L8612805",27.410141,89.4136021
"S52719321","L8614064",27.2036793,90.6736693
"S52719773","L8614177",27.2048801,90.7029372
"S52720236","L8614293",27.1677926,90.6980345
"S52720620","L8614392",27.1595176,90.6694814
"S52721983","L8614316",27.4742982,90.3492696
"S52745556","L8619823",26.9116035,92.090134
"S52750552","L8620788",27.0209708,90.1163653
"S52751190","L8620917",27.4709173,89.630851
"S52751457","L8620966",27.2607968,91.1693531
"S52754826","L8621496",26.9503803,90.103419
"S52755145","L8621570",26.9457829,90.1050407
"S52755341","L8621615",27.5143914,89.6358663
"S52755418","L8621569",27.3302009,90.583219
"S52756652","L8621893",27.5291197,89.634857
"S52756850","L940776",27.4366126,89.6519566
"S52756923","L8621957",27.2357188,90.6763827
"S52757007","L8621977",27.2207345,90.6409843
"S52757134","L8622006",27.2214656,90.6285586
"S52757265","L8622041",27.2185151,90.6607733
"S52759464","L3562929",26.811442,91.4980986
"S52798990","L8632362",26.9514447,90.1038512
"S52801247","L8632746",26.9520616,90.1044123
"S52805470","L8633609",26.9517777,90.1069215
"S52805800","L8633682",26.9561408,90.1060715
"S52806688","L8633874",27.2688618,91.154873
"S52807467","L8634105",27.0065235,90.122988
"S52808694","L8634392",27.022995,90.123348
"S52809184","L8614316",27.4742982,90.3492696
"S52810169","L8634737",27.4427404,89.3810189
"S52810289","L8634764",27.4590791,89.3824904
"S52810406","L8634791",27.4288973,89.413192
"S52810907","L8634920",26.8839962,90.5026557
"S52850763","L8642808",26.8998921,89.1011985
"S52857348","L8643912",27.023275,90.123508
"S52857761","L8643980",27.400646,89.422425
"S52862699","L8644884",26.9093143,89.1070667
"S52863440","L8645049",27.023114,90.123414
"S52864391","L8645235",27.1268319,90.7038975
"S52864765","L8621569",27.3302009,90.583219
"S52865189","L8645351",27.451807,89.424833
"S52865266","L8645370",27.356363,89.464204
"S52904993","L8652363",27.400115,89.4233455
"S52918092","L8654542",27.2609169,91.169549
"S52920495","L8643980",27.400646,89.422425
"S52921372","L8655132",27.023153,90.123486
"S52954200","L1139779",27.1728265,90.6986833
"S52955142","L1143204",27.50664,89.75301
"S52955143","L941012",27.4890096,89.7562838
"S52981511","L8665286",27.619684,89.869694
"S52984317","L8665733",27.022954,90.12376
"S52984499","L8665778",27.294849,89.985304
"S52985678","L8313286",27.481047,89.904012
"S52991729","L8666995",27.156597,90.06962
"S52991730","L941029",27.4697444,90.1711464
"S53041082","L8676822",27.04785,90.634462
"S53041106","L8676808",26.846917,90.20879
"S53041704","L8676945",27.4099496,89.462364
"S53050265","L8678432",27.0024804,90.1310934
"S53080273","L8683837",27.02295,90.123512
"S53083636","L8684403",26.9510521,90.1036962
"S53115521","L8694215",27.54206,89.6248267
"S53146690","L8699123",26.8973011,89.1036979
"S53153441","L8700186",27.3690246,89.456954
"S53153466","L8700191",27.5053982,89.7520612
"S53214251","L8709933",26.8987798,89.103796
"S53344105","L8749083",27.5093107,89.637472
"S53463024","L8780880",27.4922677,90.1648287
"S53667289","L8824630",27.3535617,89.4648681
"S53678911","L7401178",27.5254129,89.8672575
"S53707129","L7401456",27.5039892,90.4940844
"S53725410","L7401456",27.5039892,90.4940844
"S53844315","L8851820",27.0385544,91.4120498
"S53879437","L8857502",27.4897112,89.6292097
"S54366952","L8941411",27.503205,90.866438
"S55616380","L9153902",26.9247369,89.5169821
"S55617942","L1140718",27.47878,90.87565
"S55622737","L9154933",27.391251,90.989734
"S55636389","L3565167",27.3287522,91.081057
"S55658769","L1143204",27.50664,89.75301
"S55661188","L9160710",27.451557,90.372808
"S55664472","L9068466",27.2852558,91.5234089
"S55701389","L9166963",27.5527707,89.6573367
"S55709736","L9168401",27.4715033,89.7366617
"S55734773","L9114950",27.4857751,89.8957546
"S55740409","L9173813",26.8976876,89.1036885
"S55742570","L8823134",26.8765348,89.0989052
"S55744431","L9174652",27.511785,89.6435166
"S55745034","L9068466",27.2852558,91.5234089
"S55745055","L9068466",27.2852558,91.5234089
"S55745811","L9175034",27.4275883,89.4070135
"S55745835","L9175041",27.4410286,89.3927549
"S55748094","L9175581",27.0067919,90.1229626
"S55748468","L9174652",27.511785,89.6435166
"S55749676","L8612805",27.410141,89.4136021
"S55768448","L9068466",27.2852558,91.5234089
"S55817908","L8644679",27.5891504,89.869473
"S55822542","L9192084",27.4704452,89.7360504
